date,Strategy1,Strategy2,Strategy3,Strategy4,Strategy5,Strategy6,Strategy7,Strategy8,Strategy9,Strategy10,Strategy11,Strategy12,Strategy13,Strategy14,Strategy15,Strategy16,Strategy17,Strategy18,Strategy19,Strategy20,Strategy21,Strategy22,Strategy23,Strategy24,Strategy25,Strategy26,Strategy27,Strategy28,Strategy29,Strategy30,Strategy31,Strategy32,Strategy33,Strategy34
11/10/2020,217,138.76,554.4729,618.1543,568.9763,931.7497,511.9346,139.85,137.25,148.66,119.95,910.4514,138.76,125.06,201.27,529.9732,139.97,99.8617,395.9747,282.1103,124.82,80.35,116.84,149.28,88.22,107.59,83.32,74.84,96.46,119.5,94.19,124.42,126.32,94.19
11/11/2020,217,138.8,552.1745,614.9526,571.2457,935.5366,511.087,139.74,137.36,148.55,119.95,911.596,138.8,125.46,201.27,530.1025,139.98,99.9715,394.9622,281.8398,124.61,80.16,117.75,149.3,88.28,107.91,81.18,74.84,96.47,118.66,94.18,124.42,126.25,94.18
11/12/2020,218.81,138.89,549.969,617.2378,571.0248,937.9472,511.2963,139.94,137.4,148.93,119.38,910.6075,138.89,125.63,201.86,530.4497,139.98,99.7203,397.4066,280.8689,124.2,80.16,116.66,149.34,88.34,106.95,81.59,74.83,96.53,118.65,93.99,124.41,125.29,93.99
11/13/2020,218.77,138.83,550.1146,614.9545,571.0335,937.428,512.5904,139.86,137.35,149.05,118.94,894.3722,138.83,125.7,201.77,530.5464,139.98,99.8114,397.8128,280.6317,124.87,80.19,117.82,149.28,88.38,107.86,82.32,74.14,96.68,118.74,94.08,124.42,125.75,94.08
11/16/2020,220,138.92,547.7914,622.0994,571.1139,942.6922,512.6875,139.84,137.49,149.51,119.13,913.8692,138.92,125.87,202.43,531.8273,139.98,99.7848,397.661,280.7897,124.85,80.18,118.2,149.29,88.36,108.18,82.47,74.75,96.64,118.89,94.12,124.43,125.84,94.12
11/17/2020,219.87,138.9,547.2476,622.2279,571.834,941.602,512.9343,140.3,137.24,149.69,118.84,916.0931,138.9,125.89,202.51,531.4179,139.98,99.5266,397.1141,280.0699,124.97,80.15,117.95,149.26,88.45,108.31,83.06,74.75,96.8,118.89,94.26,124.43,126.63,94.26
11/18/2020,219.73,138.97,547.9355,623.6689,572.085,945.9659,512.6778,139.82,137.58,149.73,118.69,923.4127,138.97,125.69,203.67,530.9831,139.98,99.4742,397.8756,280.4136,125.03,80.22,116.83,149.29,88.45,108.36,82.91,74.38,96.74,118.98,94.25,124.43,126.6,94.25
11/19/2020,220.16,139.09,546.6633,626.1341,573.8446,951.8565,512.1108,140.04,137.64,149.8,118.61,920.3683,139.09,126.15,204.79,530.8839,139.98,99.2362,398.0364,280.0369,125.17,80.19,117.04,149.27,88.88,108.16,83.39,74.03,96.63,120.09,94.31,124.43,126.88,94.31
11/20/2020,220.15,138.98,546.5871,625.2872,572.8129,939.5205,513.2472,139.78,137.61,149.74,118.42,917.2995,138.98,126.31,203.78,530.6006,139.98,98.9623,398.5125,279.6044,125.45,80.22,117.89,149.23,89.03,108.33,84.04,73.69,96.8,119.54,94.34,124.43,127.06,94.34
11/23/2020,219.57,139.17,546.3054,626.2043,573.9753,938.5264,511.5663,139.83,137.88,150.41,118.47,932.2064,139.17,126.51,204.19,530.1146,139.98,98.892,398.616,280.1109,125.49,80.11,117.52,149.25,89.07,108.66,83.82,73.92,96.65,120.96,94.43,124.45,127.46,94.43
11/24/2020,218.98,138.55,546.6245,628.2882,575.1654,938.1549,510.5647,140.88,136.47,150.35,118.61,949.0067,138.55,125.46,204.35,529.8299,139.98,98.78,398.0741,280.1626,125.61,79.99,116.99,149.29,89.03,108.59,83.05,74.78,96.54,121.84,94.55,124.47,128,94.55
11/25/2020,219.4,139.34,546.7937,627.9518,573.9373,943.1401,509.5228,140.51,137.8,150.37,118.63,956.4835,139.34,126.57,204.11,529.913,139.98,98.8031,397.4694,279.8557,125.81,79.95,117.07,149.26,89.17,108.64,82.46,74.96,96.55,121.33,94.58,124.47,128.17,94.58
11/26/2020,219.4,139.34,546.7937,627.9518,573.9373,943.1401,509.5228,140.51,137.8,150.37,118.63,956.4835,139.34,126.57,204.11,529.913,139.98,98.8031,397.5613,279.2832,125.81,79.98,117.07,149.26,89.17,108.64,82.23,74.96,96.55,121.27,94.58,124.47,128.17,94.58
11/27/2020,219.68,139.21,545.403,632.1462,575.7126,947.8485,510.3232,140.02,137.84,150.33,118.54,956.202,139.21,126.67,205.28,531.1589,139.98,99.2319,398.3664,279.4075,126.09,79.94,117.31,149.26,89.2,108.76,82.43,75.05,96.48,120.92,94.52,124.47,127.88,94.52
11/30/2020,219.32,139.19,542.0629,630.1682,575.8865,945.8677,509.9983,140.06,137.79,150.67,118.46,954.3937,139.19,126.58,204.47,530.7711,139.98,98.8511,398.4281,279.7774,126.41,79.9,117.24,149.25,89.24,109.26,82.76,75.2,96.45,120.93,94.66,124.49,128.51,94.66
12/1/2020,219.36,139.69,542.9968,631.4049,574.9362,945.4232,509.2855,140.86,138.14,150.61,118.93,941.3054,139.69,127.1,203.49,531.6601,139.98,99.115,397.0504,281.3075,126.31,79.86,117.75,149.27,89.18,108.92,82.58,74.99,96.42,121.12,94.55,124.48,127.99,94.55
12/2/2020,219.15,139.73,542.3262,632.474,574.6922,945.5986,509.1706,140.48,138.39,150.72,119.12,953.7078,139.73,127.48,204.5,531.6934,139.98,99.2336,396.3098,281.2065,126.24,79.85,117.13,149.26,89.3,108.84,82.48,75.43,96.48,121.13,94.69,124.48,128.75,94.69
12/3/2020,219.35,139.91,544.7226,636.9509,574.927,950.7302,509.5227,141.01,138.4,150.78,118.99,968.2944,139.91,127.48,204.3,531.492,139.98,99.3122,396.0905,280.2524,126.17,79.9,117.35,149.26,89.31,108.78,83.76,75.72,96.53,121.22,94.68,124.49,128.65,94.68
12/4/2020,219.45,139.84,543.2836,638.3265,574.9607,946.1697,509.9756,140.91,138.34,150.75,119.53,964.0746,139.84,127.26,203.93,532.4703,139.98,99.4623,395.9351,280.6809,126.31,79.87,117.61,149.27,89.35,108.94,84.12,75.65,96.75,121.21,94.93,124.5,129.92,94.93
12/7/2020,219.37,140.08,543.4785,642.0173,577.1444,952.3348,509.1815,140.92,138.68,151.17,119.23,964.1534,140.08,127.73,204.71,534.266,139.98,100.418,395.4568,278.8897,126.36,79.98,117.37,149.26,89.44,109.02,84.51,76.16,96.52,120.02,95.01,124.53,130.31,95.01
12/8/2020,219.88,140.26,544.2348,642.4738,577.1062,954.7828,508.2474,141.25,138.8,151.3,118.97,968.4356,140.26,127.85,204.9,534.7468,139.98,100.7127,395.6727,278.3406,126.44,80.05,117.59,149.25,89.48,109.13,85.04,76.25,96.64,121.97,95.14,124.55,130.87,95.14
12/9/2020,219.41,140.06,545.8928,640.9098,576.3139,951.8705,509.7745,141.03,138.61,150.79,119.27,966.5446,140.06,127.72,205.39,533.9183,139.97,100.5004,395.3564,278.4942,126.5,80,116.8,149.22,89.48,108.87,85.18,76.27,96.59,122.13,94.95,124.53,129.96,94.95
12/10/2020,218.4,140.01,547.657,639.4184,577.7821,950.7413,511.5808,140.79,138.65,151.26,119.17,968.0453,140.01,128.08,205.57,534.4639,139.97,100.3773,396.6218,278.0054,126.5,80.04,116.4,149.24,89.7,108.93,84.1,76.86,96.65,122.15,95.05,124.52,130.55,95.05
12/11/2020,218.42,140.38,547.7722,637.4882,579.3925,950.9614,510.9651,141.5,138.85,151.51,118.34,963.8176,140.38,128.3,206.74,534.4623,139.97,100.579,396.5728,276.879,126.19,80.18,116.21,149.32,89.77,108.86,84.12,75.73,96.78,122.14,94.81,124.47,129.41,94.81
12/14/2020,217.99,140.82,546.9606,634.8682,578.2355,949.3219,511.8056,141.99,139.27,151.86,118.72,966.7349,140.82,128.66,204.79,534.9378,139.97,100.7424,397.2207,277.9858,125.9,80.14,117.08,149.34,89.69,109.15,84.21,76.62,96.78,122.29,94.85,124.46,129.66,94.85
12/15/2020,218.25,141.18,546.2261,635.6014,577.8801,948.6893,511.9448,142.34,139.63,152.19,118.77,969.0318,141.18,129.05,204.12,534.9253,139.97,100.7046,397.1515,278.7554,126.06,80.12,117.42,149.34,89.8,109.41,84.4,76.97,96.77,122.15,95.34,124.58,131.85,95.34
12/16/2020,218.4,141.17,549.8252,635.8087,578.1624,954.7303,512.2751,141.98,139.79,152.33,118.83,971.922,141.17,129.29,204.09,534.9339,139.97,100.8476,397.6354,279.6738,126.24,79.97,117.22,149.38,89.88,109.39,84.63,76.97,96.9,121.88,95.59,124.59,133.16,95.59
12/17/2020,219.15,141.22,550.3958,635.9588,578.3718,956.4639,513.24,141.95,139.88,152.35,118.73,971.0301,141.22,129.51,203.81,535.2315,139.97,100.7524,397.0468,279.3121,126.38,79.94,117.57,149.38,89.88,109.68,84.84,76.62,96.83,122.29,95.6,124.59,133.23,95.6
12/18/2020,219.49,141.2,549.3171,634.8038,578.418,955.8115,514.3189,141.91,139.87,152.32,118.95,969.2013,141.2,129.51,202.94,535.1739,139.97,100.5887,396.6017,278.9523,126.74,79.91,118.51,149.49,90.02,109.69,84.63,76.79,97.17,121.91,95.61,124.59,133.24,95.61
12/21/2020,219.32,141.25,547.1772,631.0878,578.5636,953.4042,513.2441,142.04,139.88,152.56,118.95,954.6673,141.25,129.41,201.75,535.1211,139.97,100.7462,396.7085,278.2852,126.19,80.05,118.47,149.46,90.43,109.55,83.2,77.17,97.02,121.51,95.28,124.53,131.74,95.28
12/22/2020,219.95,140.96,549.1895,630.143,578.2221,958.7164,512.3409,142.18,139.38,153.05,118.91,956.5377,140.96,129.78,202.85,534.4868,139.97,100.5467,397.325,278.0609,126.45,80.06,118.45,149.42,90.49,109.63,84.12,77.59,97.17,121.2,95.3,124.53,131.83,95.3
12/23/2020,219.77,141.83,552.0319,633.066,576.7826,954.4304,514.0157,142.64,140.43,153.28,119.23,967.783,141.83,129.99,202.54,533.5573,139.97,100.5685,397.9484,280.557,126.61,80.04,118.3,149.37,90.5,109.98,84.36,77.46,97.33,121.41,95.3,124.54,131.82,95.3
12/24/2020,220.02,141.8,548.4644,634.3362,578.1481,954.266,514.3368,142.62,140.41,153.28,119.01,968.0684,141.8,130.04,202.63,533.6817,139.97,100.5015,396.9628,279.5502,126.77,79.96,118.58,149.35,90.54,109.98,84.31,77.51,97.46,121.41,95.36,124.55,132.08,95.36
12/25/2020,220.02,141.8,548.4644,634.3362,578.1481,954.266,514.3368,142.62,140.41,153.28,119.01,968.0684,141.8,130.04,202.63,533.6817,139.97,100.5015,396.9628,279.5502,126.77,79.96,118.58,149.35,90.54,109.98,84.31,77.51,97.46,121.41,95.36,124.55,132.08,95.36
12/28/2020,220.02,142.44,549.6368,638.7555,578.1153,959.5852,514.3631,143.14,141.11,153.54,119.01,972.0282,142.44,130.63,202.63,533.2017,139.97,100.7336,396.9628,279.5502,126.71,79.96,118.66,149.37,90.52,110.27,84.48,77.51,97.58,120.08,95.45,124.55,132.55,95.45
12/29/2020,221.25,141.82,548.9132,637.1162,577.4388,958.516,514.9225,142.66,140.42,153.65,119.12,975.1829,141.82,129.67,201.44,533.1161,139.97,100.5697,397.2305,278.4396,126.61,80.07,118.88,149.36,90.53,110.19,84.88,78.31,97.69,120.57,95.42,124.54,132.43,95.42
12/30/2020,221.45,142.13,550.5448,637.0804,577.2855,952.7063,515.5671,142.85,140.79,153.63,119.09,977.3101,142.13,130.03,202.64,532.5438,139.97,100.3078,397.1564,278.5047,126.91,80.13,119.22,149.25,90.57,110.26,85.12,78.52,97.8,120.45,95.54,124.55,133.05,95.54
12/31/2020,221.17,142.36,550.109,634.4327,574.6488,947.913,515.4691,143.26,140.92,153.7,118.95,981.4425,142.36,130.19,202.37,531.8239,139.97,99.4298,397.4442,278.1562,126.94,80.2,119.35,149.31,90.6,110.24,84.88,77.95,97.99,120.45,95.56,124.57,133.08,95.56
1/1/2021,221.17,142.36,550.109,634.4327,574.6488,947.913,515.4691,143.26,140.92,153.7,118.95,981.4425,142.36,130.19,202.37,531.8239,139.97,99.4298,397.4442,278.1562,126.94,80.2,119.35,149.31,90.6,110.24,84.88,77.95,97.99,120.45,95.56,124.57,133.08,95.56
1/4/2021,220.87,141.91,547.9485,632.2619,572.1895,943.6955,516.2171,143.09,140.34,153.51,118.88,972.5522,141.91,129.41,201.86,533.5739,139.95,100,396.9818,277.5085,126.9,80.33,119.2,149.27,90.78,109.9,84.69,77.95,97.84,123.01,95.24,124.47,131.76,95.24
1/5/2021,220.17,142.55,548.9793,632.6494,573.7497,942.2827,518.8934,143.24,141.22,153.79,119.07,974.2612,142.55,130.3,201.47,533.213,139.95,99.7395,397.2022,278.313,127.1,80.51,119.25,149.31,90.89,110.11,83.97,78.38,97.97,123,95.3,124.48,132.07,95.3
1/6/2021,220.87,141,550.1735,633.1792,575.1825,943.1112,518.4968,141.79,139.62,153.77,119.62,973.0985,141,128.24,200.6,532.6583,139.95,99.6841,394.8251,279.1189,126.85,80.28,119.38,149.34,90.87,110.26,84.22,79.16,97.76,122.99,95.06,124.48,130.73,95.06
1/7/2021,219.71,141.58,548.9509,633.4525,576.3408,943.0186,518.7077,142.24,140.26,154.35,119.89,968.297,141.58,128.74,200.05,533.8278,139.99,100.397,394.2519,279.8666,127.39,80.19,119.92,149.37,90.82,110.83,84.68,79.81,97.97,122.98,95.38,124.52,132.36,95.38
1/8/2021,219.78,142.04,550.5882,634.3265,576.8697,945.094,517.9228,142.72,140.71,154.21,120.08,983.3613,142.04,128.9,200.57,532.6502,139.99,100.7153,393.0434,279.7601,127.35,80.1,120.48,149.36,90.82,110.87,83.93,80.21,97.49,123.07,95.41,124.52,132.49,95.41
1/11/2021,219.12,142.49,550.2002,632.7422,576.1042,949.455,517.2563,143.23,141.13,154.72,120.33,985.6073,142.49,129.34,200.67,532.8913,139.99,100.9864,392.944,280.328,127.18,80.04,119.12,149.34,90.99,110.84,84.22,81.06,97.55,122.88,95.39,124.49,132.5,95.39
1/12/2021,219.25,142.78,551.8645,633.2048,576.6902,947.0689,519.5417,143.54,141.41,155.09,120.89,983.8599,142.78,129.68,201.33,532.8956,139.99,101.3141,392.1168,281.1555,127.31,79.84,119.26,149.31,91.09,110.92,83.95,81.36,97.61,123.07,95.54,124.51,133.29,95.54
1/13/2021,220.27,142.91,550.6465,635.8022,576.6428,947.875,519.8206,143.59,141.58,155.27,119.96,992.2992,142.91,129.98,202.27,533.667,139.99,101.8658,393.3003,279.9133,127.27,79.92,119.08,149.3,91.13,111.07,84.24,81.52,97.71,123.9,95.66,124.55,133.75,95.66
1/14/2021,221.97,143.33,550.0325,637.5162,575.9584,941.6814,521.5807,144.78,141.61,155.36,119.91,988.1995,143.33,129.77,201.2,533.1047,139.99,101.897,392.2881,278.9619,127.21,79.96,117.76,149.33,91.14,111.17,84.5,80.65,97.66,125.44,95.57,124.53,133.33,95.57
1/15/2021,222.43,143.13,550.4626,636.0904,575.4954,942.4218,519.8406,144.25,141.58,155.52,119.87,998.861,143.13,129.78,202.64,533.5942,139.99,102.0126,393.4973,279.3112,127.27,80.03,119.44,149.3,91.32,111.29,84.47,81.01,97.68,124.83,95.65,124.49,133.93,95.65
1/18/2021,222.43,143.13,550.4626,636.0904,575.4954,942.4218,519.8406,144.25,141.58,155.52,119.87,998.861,143.13,129.78,202.64,533.5942,139.99,102.0126,393.8181,279.6275,127.27,80.07,119.44,149.3,91.32,111.29,85.27,81.01,97.67,123.48,95.65,124.49,133.93,95.65
1/19/2021,222.78,143.54,548.4908,638.1023,576.8809,941.3068,520.1551,144.05,142.28,156.09,119.89,994.5647,143.54,130.72,203.06,533.7019,139.99,102.024,393.8644,279.5685,127.45,80.07,119.45,149.34,91.48,111.47,85.4,80.94,97.8,124.64,96.11,124.61,135.99,96.11
1/20/2021,223.49,143.79,547.014,638.4217,577.026,939.1827,520.4256,144.39,142.49,155.83,119.84,993.3801,143.79,131.04,202.81,533.1994,140,101.7448,393.9384,279.6687,127.67,80.02,119.75,149.38,91.45,111.61,85.79,80.82,97.69,124.77,96.35,124.63,137.28,96.35
1/21/2021,223.47,144.07,546.302,638.6314,577.92,940.3942,520.4397,144.82,142.7,155.99,119.95,994.8957,144.07,131.35,202.43,533.3731,140,101.8099,394.1848,280.6024,127.78,79.84,119.26,149.34,91.52,111.86,86,81.71,97.92,124.36,96.4,124.64,137.51,96.4
1/22/2021,221.58,144.06,548.3738,638.9866,578.3756,942.6999,517.9618,144.89,142.64,155.97,120.04,1000.684,144.06,131.39,202.83,532.5249,140,101.4847,392.9195,279.5951,127.84,79.79,119.33,149.32,91.59,111.97,85.65,82.4,97.86,123.98,96.41,124.64,137.57,96.41
1/25/2021,221.15,144.9,546.9231,634.78,578.2832,941.8183,518.676,145.88,143.41,156.15,119.59,1003.478,144.9,131.83,202.94,532.5354,140,101.2466,393.7119,278.4364,127.72,79.87,119.38,149.35,91.63,111.8,86.12,81.4,97.9,124.57,96.3,124.61,137.1,96.3
1/26/2021,221.64,145.22,550.4135,633.3913,578.3319,939.9538,519.6513,145.99,143.83,156.27,119.61,1008.306,145.22,132.37,203.33,532.203,140,101.1525,394.1829,279.0121,127.83,79.86,119.17,149.3,91.7,112.02,86.74,80.96,98.14,124.39,96.35,124.62,137.29,96.35
1/27/2021,221.36,144.88,550.1056,630.6501,577.4858,941.108,519.4069,146.31,143.16,154.77,119.37,1012.847,144.88,131.64,202.95,531.6034,140.03,100.8065,394.6221,278.7331,125.65,79.88,119.05,149.3,90.97,111.55,86.59,80.4,98.12,124.19,95.56,124.62,132.91,95.56
1/28/2021,221.15,145.94,551.7704,630.7214,577.4188,940.9536,518.7557,147.21,144.3,156.34,119.58,1008.687,145.94,132.8,202.48,530.9309,139.98,100.5801,394.3227,278.9919,126.4,79.98,119.45,149.43,91.37,111.74,86.38,80.62,97.89,124.01,95.89,124.51,135.23,95.89
1/29/2021,222,146.51,547.6766,630.4906,575.588,938.0549,519.8183,148.34,144.6,156.23,119.99,1007.247,146.51,132.82,202.4,530.4932,139.95,100.53,393.4486,279.8847,126.33,79.85,119.25,149.33,91.68,111.29,86.66,81.94,97.78,123.75,95.73,124.44,134.58,95.73
2/1/2021,222.72,147.55,549.2506,628.7616,574.7202,938.494,520.7978,148.44,146.07,157.23,119.88,1002.995,147.55,135.02,201.24,531.0478,139.95,100.0941,393.6727,279.8906,127.09,79.76,119.88,149.44,92.02,111.95,87,82.42,97.8,124.64,95.94,124.47,135.7,95.94
2/2/2021,223.07,147.91,548.0691,629.3943,574.3258,935.0926,521.0591,149.15,146.27,156.82,120.28,1004.854,147.91,135.44,201.77,530.6721,139.95,100.0554,393.2456,280.6601,127.58,79.68,120.47,149.46,91.97,112.19,86.4,82.8,97.89,124.96,96.21,124.59,136.7,96.21
2/3/2021,223.56,147.67,549.4741,630.6657,574.0597,936.2886,522.0543,148.01,146.47,157.15,120.53,994.9382,147.67,135.96,201.12,530.6283,139.95,100.1342,393.2163,281.2597,127.96,79.62,120.31,149.28,92.12,112.36,86.66,83.42,98,124.44,96.51,124.66,138.06,96.51
2/4/2021,223.3,147.67,546.7361,629.7067,573.74,938.2786,523.0193,147.9,146.52,157.18,120.88,1005.115,147.67,135.62,200.89,530.232,139.95,99.9773,392.8532,282.2207,128.1,79.55,120.34,149.3,92.12,112.49,87.09,84.12,97.72,124.49,96.68,124.67,138.96,96.68
2/5/2021,224.6,147.68,546.0215,632.5734,573.2768,932.7675,523.0035,148.02,146.48,157.11,121.11,994.6007,147.68,135.29,200.22,531.2976,139.95,100.4114,393.4691,283.2797,127.91,79.31,120.72,149.33,92.12,112.66,87.06,84.76,97.81,124.55,96.81,124.69,139.63,96.81
2/8/2021,224.37,147.82,545.9537,632.1159,573.3986,929.2171,524.2622,148.03,146.68,157.32,121.36,994.7457,147.82,135.24,199.87,531.7839,139.95,100.5252,392.3991,282.8959,127.98,79.15,120.61,149.36,92.11,112.84,87.23,85.47,97.82,125.23,97.13,124.75,141.17,97.13
2/9/2021,224.18,147.13,543.9493,633.562,572.6612,933.7972,524.5901,147.51,145.92,157.44,120.96,990.9412,147.13,135.48,199.69,532.1205,139.95,100.7017,393.0179,282.6516,127.97,79.14,120.67,149.33,92.14,112.96,87.24,85.37,97.92,125.39,97.13,124.74,141.21,97.13
2/10/2021,224.42,148.05,541.8658,636.1377,572.955,927.6378,523.4861,148.43,146.82,157.5,120.96,987.2083,148.05,135.49,199.73,532.6417,139.95,100.7989,393.8246,283.1276,128.02,79.21,121.01,149.35,92.16,112.73,87.21,85.55,97.9,125.39,96.98,124.72,140.46,96.98
2/11/2021,224.84,148.18,543.4399,636.8577,572.3636,929.2938,523.9774,148.59,146.94,157.67,120.9,989.4561,148.18,135.8,198.87,532.3597,139.95,100.7836,394.1875,282.745,128.26,79.3,120.92,149.33,92.25,113.05,87.52,86.37,97.92,125.52,97.23,124.74,141.8,97.23
2/12/2021,224.51,148.1,542.0589,636.0167,572.0417,927.7583,524.6281,148.43,146.9,157.65,121.51,986.9694,148.1,135.97,198.87,531.9288,139.95,100.6402,393.2124,283.8885,128.41,79.23,120.92,149.34,92.29,112.98,86.82,87.35,97.98,125.05,97.31,124.77,142.1,97.31
2/15/2021,224.51,148.1,542.0589,636.0167,572.0417,927.7583,524.6281,148.43,146.9,157.65,121.51,986.9694,148.1,135.97,198.87,531.9288,139.95,100.6402,392.034,284.912,128.41,79.14,120.92,149.34,92.29,112.98,86.59,87.35,97.97,125.85,97.31,124.77,142.1,97.31
2/16/2021,224.25,148.39,543.2093,635.8778,571.4607,921.7383,526.9696,148.77,147.17,157.86,122.67,998.6313,148.39,136.24,198.04,531.8057,139.95,100.5786,390.4464,286.0042,128.28,78.91,120.71,149.36,92.31,113.33,86.82,89.49,97.98,125.46,97.44,124.79,142.74,97.44
2/17/2021,224.18,148.62,543.822,635.6488,572.349,924.142,527.6604,148.88,147.45,158.05,122.44,992.7379,148.62,136.43,197.56,531.9505,139.95,100.5424,388.6211,284.6322,128.27,78.82,120.89,149.37,92.41,113.3,86.25,89.57,97.94,125.72,97.6,124.78,143.71,97.6
2/18/2021,223.69,148.62,544.2266,637.6875,571.7294,920.9639,527.8798,148.78,147.49,158.14,122.25,998.7425,148.62,136.52,197.79,532.2173,139.95,100.4576,389.4657,285.6715,128.19,78.83,120.81,149.31,92.51,113.15,85.96,89.54,97.98,126.73,97.61,124.77,143.76,97.61
2/19/2021,223.25,148.92,548.5769,640.1938,571.4138,920.5426,528.7704,149.15,147.76,158.13,123.04,997.2537,148.92,136.64,197.27,533.0291,139.95,100.7078,387.985,286.9637,128.38,78.63,121.45,149.22,92.54,113.41,86.5,90.44,98.06,126.73,97.69,124.78,144.21,97.69
2/22/2021,221.54,149.06,542.3826,640.3192,571.1549,913.1335,529.8331,149.26,147.92,157.55,123.08,993.4491,149.06,136.96,196.91,534.0171,140,101.1143,384.5947,285.5896,128.5,78.21,120.94,149.19,92.89,113.48,86.13,90.59,98.14,126.67,97.7,124.79,144.23,97.7
2/23/2021,222.35,148.95,542.1615,638.3773,571.9042,912.6472,530.629,149.25,147.76,156.71,123.33,990.1611,148.95,136.32,196.36,533.9884,139.75,101.0549,385.5222,286.5103,128.93,78.33,120.73,149.15,92.97,113.52,85.93,91.34,98.37,126.67,97.79,124.78,144.77,97.79
2/24/2021,222.03,148.52,539.5193,640.8363,571.6717,902.8891,532.2883,148.63,147.43,157.13,123.65,986.2577,148.52,135.57,195.57,534.1906,139.75,101.0536,384.1147,287.268,129.14,78.26,120.2,149.22,93,113.54,85.88,91.82,98.3,126.67,97.83,124.8,144.9,97.83
2/25/2021,220.27,148.32,538.3127,641.268,573.3348,904.0967,531.4665,148.59,147.16,155.98,124.36,983.1798,148.32,134.68,196.27,534.4247,139.96,101.0469,378.7361,288.243,127.73,77.49,120.4,149.24,92.31,112.18,85.69,92.36,98.19,126.44,97.39,124.72,142.77,97.39
2/26/2021,219.25,148.97,542.5785,639.4536,574.7163,905.4804,530.5683,149.01,147.91,157.35,124.14,994.095,148.97,135.46,195.49,533.2623,139.96,101.5537,376.177,287.5291,128.82,77.2,120.44,149.09,93.05,112.39,85.04,91.88,98.03,125.62,97.35,124.68,142.75,97.35
