date,CAD,CAD1M,CAD3M,CAD6M,EUR,EUR1M,EUR3M,EUR6M,GBP,GBP1M,GBP3M,GBP6M,CHF,CHF1M,CHF3M,CHF6M,AUD,AUD1M,AUD3M,AUD6M,JPY,JPY1M,JPY3M,JPY6M,NZD,NZD1M,NZD3M,NZD6M
2/7/2022,1.2681,1.26816,1.26838,1.26874,1.1447,1.14534,1.14739,1.15146,1.35315,1.35286,1.35223,1.35102,0.92315,0.92249,0.92052,0.91677,0.71175,0.71183,0.71233,0.71329,115.055,115.03015,114.9016,114.5859,0.66275,0.66244,0.66165,0.66034
2/8/2022,1.271,1.27107,1.27127,1.27163,1.14205,1.14269,1.14475,1.14886,1.3554,1.35511,1.3545,1.35323,0.9246,0.92394,0.92197,0.91819,0.71275,0.71282,0.71327,0.71418,115.6,115.57465,115.4425,115.1216,0.6632,0.6629,0.66212,0.66075
2/9/2022,1.2686,1.26867,1.26883,1.26913,1.14285,1.14349,1.14555,1.14971,1.35465,1.35435,1.35377,1.35261,0.92385,0.9232,0.92122,0.9174,0.71825,0.71832,0.71879,0.71975,115.46,115.43405,115.29125,114.9721,0.66875,0.66844,0.66766,0.66632
2/10/2022,1.26565,1.26572,1.26575,1.26568,1.14675,1.1474,1.14974,1.15407,1.36165,1.36136,1.36085,1.35989,0.9245,0.92384,0.92165,0.91755,0.7236,0.72367,0.72428,0.72538,115.955,115.9267,115.77315,115.411,0.672,0.67169,0.67095,0.66984
2/11/2022,1.2686,1.26866,1.26864,1.26855,1.1408,1.1415,1.14386,1.14847,1.3603,1.36008,1.35958,1.35854,0.9259,0.92519,0.92294,0.91867,0.71765,0.71774,0.71837,0.71955,115.92,115.8875,115.7228,115.3378,0.66845,0.66814,0.66746,0.66628
2/14/2022,1.2747,1.27479,1.27481,1.27478,1.1303,1.13098,1.13335,1.1381,1.3511,1.35087,1.35031,1.34915,0.92605,0.92536,0.92309,0.91869,0.71175,0.71183,0.71243,0.71362,115.565,115.53425,115.37115,114.9814,0.6606,0.66028,0.6596,0.65849
2/15/2022,1.276,1.27612,1.27618,1.27639,1.13565,1.1363,1.13862,1.14325,1.3518,1.35153,1.35093,1.34962,0.92665,0.92598,0.92376,0.91951,0.714,0.71408,0.71468,0.71575,115.755,115.72795,115.5635,115.1911,0.6627,0.66236,0.66168,0.66047
2/16/2022,1.27,1.27015,1.27025,1.2706,1.1362,1.13687,1.13919,1.14382,1.3575,1.35723,1.35669,1.35563,0.92285,0.92217,0.91993,0.9157,0.71695,0.71704,0.71766,0.71878,115.43,115.4028,115.2379,114.867,0.6656,0.66523,0.66452,0.66329
2/17/2022,1.2694,1.26955,1.26966,1.26995,1.13695,1.13767,1.14003,1.14458,1.362,1.36173,1.36112,1.35997,0.9201,0.91939,0.91715,0.91301,0.71995,0.72005,0.72068,0.72178,114.965,114.9338,114.77035,114.4144,0.6704,0.67003,0.66929,0.66799
2/18/2022,1.2737,1.27383,1.27393,1.27421,1.1341,1.13484,1.13725,1.14181,1.3583,1.35804,1.35749,1.35645,0.92055,0.91981,0.91755,0.91336,0.7177,0.7178,0.71842,0.7195,115.155,115.12275,114.95665,114.5987,0.6696,0.66922,0.66854,0.66725
2/22/2022,1.27335,1.27347,1.27353,1.27389,1.1335,1.13427,1.13667,1.14138,1.35905,1.35882,1.35837,1.35743,0.92125,0.92049,0.91823,0.91393,0.72255,0.72268,0.72327,0.72443,115.055,115.0165,114.8484,114.4761,0.6743,0.6739,0.67315,0.67183
2/23/2022,1.2722,1.27229,1.27238,1.27279,1.13245,1.13321,1.13559,1.14028,1.356,1.35578,1.35538,1.35463,0.9172,0.91645,0.91422,0.91,0.72435,0.72449,0.72514,0.72636,115.035,114.997,114.8305,114.4551,0.6776,0.67724,0.67656,0.67518
2/24/2022,1.2877,1.28774,1.28781,1.28828,1.111,1.11197,1.11435,1.11897,1.32755,1.3274,1.32699,1.32609,0.9284,0.92746,0.92521,0.921,0.70995,0.71013,0.71076,0.71189,115.6,115.5435,115.3725,115.0053,0.66325,0.66291,0.66219,0.66078
2/25/2022,1.27425,1.27429,1.2743,1.27469,1.12445,1.1255,1.1279,1.13268,1.3417,1.34163,1.34117,1.34045,0.9279,0.92689,0.92464,0.92029,0.7224,0.7226,0.72322,0.72442,115.575,115.51335,115.3503,114.9727,0.6739,0.67356,0.67285,0.67138
2/28/2022,1.26815,1.26797,1.26799,1.26836,1.12325,1.1247,1.12712,1.13177,1.34195,1.34231,1.34191,1.341,0.9174,0.91605,0.91386,0.90975,0.72565,0.72601,0.72662,0.72776,115.165,115.082,114.9225,114.5725,0.6768,0.67652,0.67589,0.67436
3/1/2022,1.2676,1.26752,1.26748,1.2678,1.114,1.11529,1.11767,1.12224,1.3352,1.33537,1.33498,1.33399,0.9194,0.91821,0.91597,0.91178,0.726,0.72631,0.72692,0.72801,114.805,114.7251,114.56855,114.2168,0.6769,0.67662,0.67587,0.67423
3/2/2022,1.2695,1.26951,1.26953,1.26988,1.1068,1.10793,1.11043,1.1151,1.33135,1.33132,1.33085,1.32992,0.92305,0.92196,0.91957,0.91531,0.7252,0.7255,0.72622,0.72746,115.565,115.498,115.3305,114.9459,0.6747,0.67441,0.6736,0.67222
3/3/2022,1.26675,1.26674,1.26685,1.26708,1.1063,1.10734,1.1097,1.11445,1.334,1.33385,1.33323,1.33214,0.9203,0.9193,0.91709,0.91283,0.732,0.73228,0.73296,0.73412,115.645,115.5765,115.417,115.0333,0.67885,0.67857,0.67775,0.67628
3/4/2022,1.2764,1.27626,1.27629,1.27657,1.0919,1.09324,1.09578,1.10033,1.3219,1.32203,1.32161,1.32033,0.9187,0.91743,0.91508,0.91082,0.7349,0.73527,0.73598,0.73701,114.825,114.7335,114.5526,114.1862,0.68375,0.68349,0.6827,0.68108
3/7/2022,1.2771,1.27696,1.27695,1.27703,1.08765,1.08894,1.09142,1.09635,1.3135,1.3135,1.31299,1.31185,0.9257,0.92444,0.92206,0.91748,0.7329,0.73326,0.73398,0.73517,115.395,115.3085,115.131,114.7278,0.6829,0.68265,0.68186,0.68032
3/8/2022,1.2868,1.28671,1.28669,1.28674,1.0877,1.08888,1.09138,1.0965,1.31105,1.31099,1.31041,1.30911,0.9289,0.92776,0.92534,0.92061,0.7266,0.72689,0.72755,0.72861,115.59,115.51275,115.33175,114.9069,0.6819,0.68166,0.68076,0.67899
3/9/2022,1.2816,1.28151,1.28149,1.28161,1.1045,1.10554,1.10815,1.11318,1.3158,1.31564,1.31507,1.3139,0.92665,0.92566,0.9232,0.91856,0.7319,0.73217,0.73282,0.73376,115.805,115.742,115.55525,115.1313,0.6842,0.68397,0.68298,0.68129
3/10/2022,1.2782,1.27806,1.27803,1.27801,1.1019,1.10304,1.10559,1.11072,1.31295,1.31284,1.31235,1.3114,0.9274,0.92633,0.92389,0.91913,0.7361,0.73643,0.73707,0.73815,115.975,115.902,115.718,115.2753,0.6869,0.68668,0.68574,0.68411
3/11/2022,1.27005,1.26988,1.26988,1.27011,1.0965,1.0978,1.10022,1.10537,1.3086,1.30845,1.30797,1.30693,0.933,0.93177,0.92946,0.92463,0.732,0.73238,0.73302,0.73419,116.995,116.92075,116.7405,116.2952,0.6839,0.68361,0.68271,0.68098
3/14/2022,1.2772,1.27707,1.27706,1.27717,1.098,1.09922,1.10173,1.10702,1.3048,1.3046,1.30411,1.30323,0.9358,0.93465,0.93227,0.92736,0.723,0.72335,0.72401,0.72528,118.01,117.9355,117.75625,117.2902,0.6784,0.67814,0.67724,0.67558
3/15/2022,1.2806,1.28044,1.28043,1.28059,1.0973,1.09853,1.10113,1.10651,1.30665,1.30647,1.30597,1.30506,0.9415,0.94032,0.93787,0.93283,0.7195,0.71985,0.72055,0.72182,118.205,118.1355,117.94875,117.4712,0.6767,0.67646,0.67557,0.67389
3/16/2022,1.27435,1.27424,1.27426,1.27444,1.0992,1.10039,1.10323,1.10846,1.3095,1.30931,1.30878,1.30795,0.94165,0.9405,0.93784,0.93296,0.7251,0.72541,0.72617,0.72749,118.495,118.4262,118.2196,117.7513,0.6807,0.68042,0.67953,0.67789
3/17/2022,1.26395,1.26389,1.26399,1.26413,1.111,1.11209,1.11475,1.12016,1.31585,1.31563,1.31519,1.31492,0.935,0.93396,0.93148,0.92646,0.7387,0.73897,0.73966,0.74093,118.445,118.3795,118.19225,117.7236,0.6893,0.689,0.6881,0.6865
3/18/2022,1.26335,1.26333,1.26337,1.26337,1.1048,1.10589,1.10856,1.11399,1.31705,1.31682,1.31643,1.31625,0.93355,0.9325,0.93001,0.92497,0.74025,0.74051,0.7412,0.74247,119.185,119.1155,118.929,118.434,0.6899,0.68959,0.68871,0.6872
3/21/2022,1.2578,1.25783,1.25793,1.25805,1.1045,1.1056,1.10824,1.11375,1.31995,1.3197,1.31933,1.31918,0.93045,0.92938,0.92694,0.92188,0.74165,0.74194,0.74265,0.74397,119.165,119.0963,118.9075,118.4053,0.6902,0.68987,0.68906,0.68754
3/22/2022,1.2606,1.2607,1.26074,1.26073,1.1022,1.10329,1.10608,1.11213,1.3259,1.32566,1.32539,1.3256,0.9325,0.93146,0.92886,0.92329,0.7437,0.74398,0.74474,0.74624,120.665,120.5938,120.3869,119.8379,0.6944,0.69406,0.69321,0.69182
3/23/2022,1.2555,1.25562,1.25567,1.25573,1.1002,1.10125,1.10424,1.11002,1.3212,1.32098,1.32077,1.32107,0.93205,0.93104,0.92825,0.92288,0.74985,0.75011,0.75093,0.75225,121.035,120.96375,120.7345,120.20125,0.6971,0.69678,0.69596,0.69453
3/24/2022,1.2531,1.25319,1.25329,1.25347,1.1007,1.10178,1.10477,1.11065,1.3184,1.3182,1.31805,1.31838,0.9309,0.92987,0.92712,0.92165,0.75065,0.75091,0.75173,0.75301,122.055,121.9815,121.749,121.1975,0.696,0.69568,0.69489,0.69344
3/25/2022,1.2514,1.25149,1.25154,1.25171,1.0982,1.09929,1.10233,1.10833,1.3191,1.31891,1.31881,1.31925,0.9309,0.92987,0.92707,0.92147,0.75,0.75026,0.75109,0.75242,121.995,121.9204,121.67875,121.1079,0.69495,0.69463,0.69385,0.69243
3/28/2022,1.2582,1.25832,1.25842,1.2586,1.097,1.09807,1.10118,1.10721,1.3083,1.30813,1.3081,1.30868,0.9352,0.93418,0.93132,0.92562,0.7477,0.74796,0.74882,0.75018,123.55,123.47435,123.222,122.6384,0.6896,0.68927,0.68846,0.68696
3/29/2022,1.2519,1.25206,1.25219,1.25255,1.1101,1.11108,1.11417,1.12018,1.3135,1.31326,1.3132,1.31385,0.9316,0.93067,0.92786,0.92224,0.7502,0.75044,0.7513,0.7525,122.725,122.6626,122.4128,121.8183,0.69225,0.69191,0.69111,0.68967
3/30/2022,1.2448,1.24497,1.24514,1.24546,1.1162,1.11722,1.12024,1.12639,1.3172,1.31691,1.31687,1.31745,0.9224,0.92145,0.91872,0.91312,0.7526,0.75285,0.75373,0.75508,122.02,121.95025,121.70575,121.1058,0.6991,0.69872,0.69792,0.69637
3/31/2022,1.249,1.24919,1.2493,1.24969,1.11265,1.11364,1.11678,1.12274,1.3162,1.31595,1.31585,1.31636,0.9204,0.91946,0.91663,0.9112,0.75085,0.75111,0.75211,0.75345,121.375,121.3036,121.05505,120.4825,0.6955,0.69518,0.69438,0.69289
4/1/2022,1.2502,1.25042,1.25049,1.25079,1.1037,1.10467,1.1078,1.11399,1.3108,1.31055,1.31053,1.31128,0.9263,0.92537,0.92253,0.9169,0.74895,0.74919,0.75018,0.7516,122.845,122.7784,122.5264,121.9178,0.6906,0.69028,0.68953,0.6881
4/4/2022,1.24725,1.24751,1.24759,1.24804,1.0995,1.10048,1.1036,1.10978,1.3115,1.31125,1.31128,1.31211,0.92485,0.92392,0.92107,0.91543,0.7542,0.75444,0.75546,0.75694,122.735,122.67175,122.415,121.8143,0.696,0.69568,0.69495,0.6935
4/5/2022,1.2439,1.24416,1.24426,1.24464,1.0938,1.09489,1.09798,1.10425,1.313,1.31277,1.31282,1.31377,0.9283,0.92726,0.92443,0.91867,0.7623,0.76256,0.76347,0.76462,123.305,123.2326,122.97825,122.3569,0.6985,0.69816,0.69743,0.69598
4/6/2022,1.25035,1.25063,1.25075,1.25119,1.092,1.09305,1.0962,1.1028,1.30885,1.30862,1.30873,1.30975,0.93275,0.93173,0.92883,0.92281,0.75355,0.7538,0.75468,0.75553,123.755,123.6807,123.4075,122.7525,0.6929,0.69257,0.69183,0.69035
4/7/2022,1.2586,1.25887,1.25894,1.25933,1.0911,1.09215,1.0954,1.10168,1.3065,1.30629,1.30645,1.30752,0.9332,0.93219,0.92918,0.92333,0.74745,0.74774,0.74866,0.74974,123.925,123.84795,123.5645,122.9186,0.6888,0.6885,0.6878,0.68634
4/8/2022,1.2599,1.26015,1.26023,1.26068,1.0873,1.08837,1.09165,1.09799,1.3007,1.30051,1.30071,1.30188,0.9344,0.93336,0.93032,0.92439,0.74505,0.74537,0.74629,0.74745,124.405,124.3205,124.0274,123.3645,0.6843,0.68404,0.68334,0.68198
